canton,ville,abb_station,latitude,longitude,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
VD,Lausanne,LSN,46.527819,6.643267,2025-05-27 00:00:00,12.4,8.7,15.6,,,,7.6,25.9,1022.7,88
VD,Lausanne,LSN,46.527819,6.643267,2025-05-28 00:00:00,12.9,9.9,15.4,,,,14.6,44.5,1022.6,9
VD,Lausanne,LSN,46.527819,6.643267,2025-05-29 00:00:00,14.6,11.1,19.6,,,,8.1,25.9,1024.9,192
VD,Lausanne,LSN,46.527819,6.643267,2025-05-30 00:00:00,16.2,6,25.5,,,,4.2,18.5,1022.6,554
VD,Lausanne,LSN,46.527819,6.643267,2025-05-31 00:00:00,18.5,8.4,26.3,,,,5.1,22.2,1019.6,329
VD,Lausanne,LSN,46.527819,6.643267,2025-06-01 00:00:00,19,13.6,23.8,,,,11.3,37,1017.5,158
VD,Lausanne,LSN,46.527819,6.643267,2025-06-02 00:00:00,15.6,13.8,17.2,,,,8.9,29.6,1018.4,0
VD,Lausanne,LSN,46.527819,6.643267,2025-06-03 00:00:00,15.9,11.9,19.4,,,,7.1,31.5,1015.7,80
VD,Lausanne,LSN,46.527819,6.643267,2025-06-04 00:00:00,14.5,12.8,17.2,,,,8.7,57.4,1012.5,0
VD,Lausanne,LSN,46.527819,6.643267,2025-06-05 00:00:00,15.2,12.4,18.5,,,,13.1,38.9,1015.2,16
VD,Lausanne,LSN,46.527819,6.643267,2025-06-06 00:00:00,17.1,14.7,20.9,,,,17,48.2,1015.6,29
VD,Lausanne,LSN,46.527819,6.643267,2025-06-07 00:00:00,14.9,13.5,16.6,,,,13,40.8,1015.8,42
VD,Lausanne,LSN,46.527819,6.643267,2025-06-08 00:00:00,14.1,10.3,16.2,,,,19.7,55.5,1019.3,163
VD,Lausanne,LSN,46.527819,6.643267,2025-06-09 00:00:00,12.8,4.2,20.2,,,,5.2,24.1,1024,546
VD,Lausanne,LSN,46.527819,6.643267,2025-06-10 00:00:00,15.2,5.8,23.7,,,,6.9,31.5,1020.3,518
VD,Lausanne,LSN,46.527819,6.643267,2025-06-11 00:00:00,17.3,8.7,25,,,,7,24.1,1018.5,561
VD,Lausanne,LSN,46.527819,6.643267,2025-06-12 00:00:00,19.2,9,28.5,,,,5.4,24.1,1015.6,514
VD,Lausanne,LSN,46.527819,6.643267,2025-06-13 00:00:00,21.9,13.4,29.9,,,,6.2,24.1,1018,456
VD,Lausanne,LSN,46.527819,6.643267,2025-06-14 00:00:00,21.5,14.4,28.9,,,,7.5,33.3,1018.7,446
VD,Lausanne,LSN,46.527819,6.643267,2025-06-15 00:00:00,18.5,15.8,22.4,,,,9.4,57.4,1020.7,123
VD,Lausanne,LSN,46.527819,6.643267,2025-06-16 00:00:00,16.5,13.5,19.6,,,,10.9,33.3,1025.8,229
VD,Lausanne,LSN,46.527819,6.643267,2025-06-17 00:00:00,16.9,8.5,24,,,,10.6,37,1023.7,628
VD,Lausanne,LSN,46.527819,6.643267,2025-06-18 00:00:00,18.2,9.1,25.8,,,,5.6,24.1,1022.5,564
VD,Lausanne,LSN,46.527819,6.643267,2025-06-19 00:00:00,19.6,9.8,27.3,,,,8.3,29.6,1021.4,605
VD,Lausanne,LSN,46.527819,6.643267,2025-06-20 00:00:00,20.6,12.3,27,,,,8.6,27.8,1020.7,577
VD,Lausanne,LSN,46.527819,6.643267,2025-06-21 00:00:00,19.9,11.5,27.5,,,,5.2,24.1,1019.3,534
VD,Lausanne,LSN,46.527819,6.643267,2025-06-22 00:00:00,20.9,10.2,29.9,,,,6.5,27.8,1018,584
VD,Lausanne,LSN,46.527819,6.643267,2025-06-23 00:00:00,21.1,17.5,25,,,,15.2,50,1017.1,265
VD,Lausanne,LSN,46.527819,6.643267,2025-06-24 00:00:00,20.7,11.5,27,,,,9.7,31.5,1017.4,561
VD,Lausanne,LSN,46.527819,6.643267,2025-06-25 00:00:00,21.8,10.6,31.6,,,,5.5,22.2,1013.8,623
VD,Lausanne,LSN,46.527819,6.643267,2025-06-26 00:00:00,20.1,16.6,23.2,,,,13.2,40.8,1016.1,358
VD,Lausanne,LSN,46.527819,6.643267,2025-06-27 00:00:00,19.6,12.2,25.3,,,,6.5,22.2,1022.7,493
VD,Lausanne,LSN,46.527819,6.643267,2025-06-28 00:00:00,21.4,12,29.2,,,,5.9,22.2,1023.5,790
VD,Lausanne,LSN,46.527819,6.643267,2025-06-29 00:00:00,22.7,13.5,30.7,,,,7.6,25.9,1020.7,815
VD,Lausanne,LSN,46.527819,6.643267,2025-06-30 00:00:00,22.9,14.4,29.5,,,,5.6,22.2,1016.2,701
VD,Lausanne,LSN,46.527819,6.643267,2025-07-01 00:00:00,22.5,16.1,30.2,,,,5.4,24.1,1014.9,693
VD,Lausanne,LSN,46.527819,6.643267,2025-07-02 00:00:00,22.6,13.8,30.1,,,,5.7,24.1,1014.2,758
VD,Lausanne,LSN,46.527819,6.643267,2025-07-03 00:00:00,21.2,17.4,24.8,,,,7.1,25.9,1019.9,337
VD,Lausanne,LSN,46.527819,6.643267,2025-07-04 00:00:00,20.4,15.7,25.4,,,,6.8,24.1,1022.6,691
VD,Lausanne,LSN,46.527819,6.643267,2025-07-05 00:00:00,18.8,10.4,26,,,,7.2,29.6,1018,725
VD,Lausanne,LSN,46.527819,6.643267,2025-07-06 00:00:00,15.8,10.7,21.2,,,,12.4,42.6,1012.7,104
VD,Lausanne,LSN,46.527819,6.643267,2025-07-07 00:00:00,13.6,11.7,15.4,4.6,,,15.1,48.2,1009.2,34
VD,Lausanne,LSN,46.527819,6.643267,2025-07-08 00:00:00,11.6,8.6,12.8,5.9,,,12.3,33.3,1016,110
VD,Lausanne,LSN,46.527819,6.643267,2025-07-09 00:00:00,12.2,5.1,18,0,,,5.4,20.4,1021.5,539
VD,Lausanne,LSN,46.527819,6.643267,2025-07-10 00:00:00,14.3,5.5,22,0,,,7.2,27.8,1020.6,784
VD,Lausanne,LSN,46.527819,6.643267,2025-07-11 00:00:00,16.2,7,23.4,0,,,6.9,27.8,1016.5,739
VD,Lausanne,LSN,46.527819,6.643267,2025-07-12 00:00:00,17.7,9.5,24.9,0,,,4.5,22.2,1012.1,795
VD,Lausanne,LSN,46.527819,6.643267,2025-07-13 00:00:00,18.4,11.9,23.4,0,,,7.3,33.3,1011.2,513
VD,Lausanne,LSN,46.527819,6.643267,2025-07-14 00:00:00,19.2,15.1,24.1,9.9,,,11.1,37,1017.2,430
VD,Lausanne,LSN,46.527819,6.643267,2025-07-15 00:00:00,18.6,14.7,22.6,0,,,12.5,40.8,1019.3,370
VD,Lausanne,LSN,46.527819,6.643267,2025-07-16 00:00:00,17.3,12.7,20.6,0.4,,,13.1,40.8,1018.8,117
VD,Lausanne,LSN,46.527819,6.643267,2025-07-17 00:00:00,18.5,13.8,22.8,0.9,,,8,29.6,1017.1,592
VD,Lausanne,LSN,46.527819,6.643267,2025-07-18 00:00:00,18,9.3,26.2,0,,,4.8,20.4,1013.3,721
VD,Lausanne,LSN,46.527819,6.643267,2025-07-19 00:00:00,18.4,12.6,25.2,2.8,,,6.3,31.5,1009.3,302
VD,Lausanne,LSN,46.527819,6.643267,2025-07-20 00:00:00,18.5,14,23.7,9,,,6.6,29.6,1007,288
VD,Lausanne,LSN,46.527819,6.643267,2025-07-21 00:00:00,16.7,14.1,20,14.2,,,11,38.9,1008.5,250
VD,Lausanne,LSN,46.527819,6.643267,2025-07-22 00:00:00,17.2,13,20.5,1.3,,,18,46.3,1014.5,416
VD,Lausanne,LSN,46.527819,6.643267,2025-07-23 00:00:00,15.3,8.3,21.2,0.6,,,5.5,24.1,1014.3,441
VD,Lausanne,LSN,46.527819,6.643267,2025-07-24 00:00:00,15.7,12.2,18.4,2.8,,,6.5,24.1,1013.3,271
VD,Lausanne,LSN,46.527819,6.643267,2025-07-25 00:00:00,14.7,10.6,18.6,0,,,6.1,22.2,1015.8,206
VD,Lausanne,LSN,46.527819,6.643267,2025-07-26 00:00:00,15.3,11.7,19.1,7.1,,,6.3,22.2,1016,169
VD,Lausanne,LSN,46.527819,6.643267,2025-07-27 00:00:00,15.4,13.2,18.9,11.8,,,9.5,31.5,1015.3,97
VD,Lausanne,LSN,46.527819,6.643267,2025-07-28 00:00:00,12.9,11.3,14.8,12.7,,,9.7,25.9,1016.4,34
VD,Lausanne,LSN,46.527819,6.643267,2025-07-29 00:00:00,13.6,8.6,18.4,0,,,5,20.4,1019.2,416
VD,Lausanne,LSN,46.527819,6.643267,2025-07-30 00:00:00,13.7,7.1,19,0,,,6.9,29.6,1018.5,276
VD,Lausanne,LSN,46.527819,6.643267,2025-07-31 00:00:00,16.2,11.5,20.8,0,,,8.2,29.6,1018,342
VD,Lausanne,LSN,46.527819,6.643267,2025-08-01 00:00:00,15.8,12.3,19.8,6.1,,,10.1,37,1014.3,255
VD,Lausanne,LSN,46.527819,6.643267,2025-08-02 00:00:00,13.8,11.5,15.6,8.2,,,8.8,31.5,1014.9,90
VD,Lausanne,LSN,46.527819,6.643267,2025-08-03 00:00:00,13.4,8.8,18,0,,,5.5,22.2,1020.3,232
VD,Lausanne,LSN,46.527819,6.643267,2025-08-04 00:00:00,15.3,7.3,23.2,0,,,5.6,22.2,1021.6,410
VD,Lausanne,LSN,46.527819,6.643267,2025-08-05 00:00:00,17.3,10.5,23.6,0,,,9.2,37,1020.2,418
VD,Lausanne,LSN,46.527819,6.643267,2025-08-06 00:00:00,14.7,7.5,20.5,0,,,8.9,29.6,1022.7,512
VD,Lausanne,LSN,46.527819,6.643267,2025-08-07 00:00:00,17,7.8,26.3,0,,,6.5,27.8,1018.6,679
VD,Lausanne,LSN,46.527819,6.643267,2025-08-08 00:00:00,19.5,9.3,29.1,0,,,6.1,27.8,1018.5,763
VD,Lausanne,LSN,46.527819,6.643267,2025-08-09 00:00:00,21.4,11.1,31.4,0,,,7,33.3,1018.6,765
VD,Lausanne,LSN,46.527819,6.643267,2025-08-10 00:00:00,20.8,13.4,28.1,0,,,7.2,29.6,1022.2,757
VD,Lausanne,LSN,46.527819,6.643267,2025-08-11 00:00:00,20.7,11.6,29.4,0,,,7.2,27.8,1018.6,768
VD,Lausanne,LSN,46.527819,6.643267,2025-08-12 00:00:00,22.4,12.4,32.4,0,,,5.9,27.8,1015.1,767
VD,Lausanne,LSN,46.527819,6.643267,2025-08-13 00:00:00,22.7,12.4,32.5,0,,,5.7,24.1,1014.9,742
VD,Lausanne,LSN,46.527819,6.643267,2025-08-14 00:00:00,22.3,13.9,30,0,,,5.5,24.1,1016.4,703
VD,Lausanne,LSN,46.527819,6.643267,2025-08-15 00:00:00,21.9,14.7,29.2,0,,,5.8,27.8,1018.9,687
VD,Lausanne,LSN,46.527819,6.643267,2025-08-16 00:00:00,20.9,14.2,27.6,0,,,4.8,22.2,1018.2,610
VD,Lausanne,LSN,46.527819,6.643267,2025-08-17 00:00:00,19.1,13.7,24.4,0,,,7.5,25.9,1017,637
VD,Lausanne,LSN,46.527819,6.643267,2025-08-18 00:00:00,18.1,9.6,25.9,0,,,6.8,25.9,1015,745
VD,Lausanne,LSN,46.527819,6.643267,2025-08-19 00:00:00,18.7,10.7,26.6,2.9,,,5.9,27.8,1012.3,566
VD,Lausanne,LSN,46.527819,6.643267,2025-08-20 00:00:00,16.4,14.1,18.4,15.4,,,6.2,29.6,1010,96
VD,Lausanne,LSN,46.527819,6.643267,2025-08-21 00:00:00,14.9,14.2,16.1,14.9,,,7.1,20.4,1009.5,31
VD,Lausanne,LSN,46.527819,6.643267,2025-08-22 00:00:00,15.7,12.8,18.9,0.3,,,6,24.1,1015.8,370
VD,Lausanne,LSN,46.527819,6.643267,2025-08-23 00:00:00,13.9,10.2,17.6,0,,,5.2,24.1,1018.4,362
VD,Lausanne,LSN,46.527819,6.643267,2025-08-24 00:00:00,12.8,5.3,19.8,0,,,5.2,22.2,1018.5,632
VD,Lausanne,LSN,46.527819,6.643267,2025-08-25 00:00:00,14.6,6.3,23.4,0,,,4.3,20.4,1017.1,700
VD,Lausanne,LSN,46.527819,6.643267,2025-08-26 00:00:00,17.2,8.3,25.9,0.6,,,7.6,31.5,1013.2,596
VD,Lausanne,LSN,46.527819,6.643267,2025-08-27 00:00:00,17.8,14.7,21.5,9.6,,,6.8,25.9,1011.2,216
VD,Lausanne,LSN,46.527819,6.643267,2025-08-28 00:00:00,15.7,13.9,17.9,37.5,,,7.6,22.2,1007.9,24
VD,Lausanne,LSN,46.527819,6.643267,2025-08-29 00:00:00,14.2,10.2,18.1,5,,,10.8,37,1006.6,428
VD,Lausanne,LSN,46.527819,6.643267,2025-08-30 00:00:00,13.5,10.4,17.4,1.2,,,9.9,31.5,1011.1,213
VD,Lausanne,LSN,46.527819,6.643267,2025-08-31 00:00:00,14.7,7.5,22.1,1.1,,,5.1,22.2,1011.6,458
VD,Lausanne,LSN,46.527819,6.643267,2025-09-01 00:00:00,14.1,12,16.5,28.1,,,6.7,18.5,1010.2,58
VD,Lausanne,LSN,46.527819,6.643267,2025-09-02 00:00:00,13.6,10.5,18,2.5,,,9.2,31.5,1013.1,333
VD,Lausanne,LSN,46.527819,6.643267,2025-09-03 00:00:00,16.5,10.5,23,0,,,9.3,33.3,1013.2,482
VD,Lausanne,LSN,46.527819,6.643267,2025-09-04 00:00:00,14.4,12.4,17.8,15.1,,,6.3,25.9,1015,76
VD,Lausanne,LSN,46.527819,6.643267,2025-09-05 00:00:00,13,8.7,16.9,4.3,,,9,31.5,1021.6,345
VD,Lausanne,LSN,46.527819,6.643267,2025-09-06 00:00:00,12.2,5,21,0,,,7,25.9,1021.5,676
VD,Lausanne,LSN,46.527819,6.643267,2025-09-07 00:00:00,14.4,5.7,24.6,0,,,4.9,24.1,1016.3,707
VD,Lausanne,LSN,46.527819,6.643267,2025-09-08 00:00:00,15.2,11.3,19.6,0,,,4.9,22.2,1016.3,90
VD,Lausanne,LSN,46.527819,6.643267,2025-09-09 00:00:00,15,12.1,17.5,0,,,8.3,42.6,1014.6,155
VD,Lausanne,LSN,46.527819,6.643267,2025-09-10 00:00:00,13,8.7,18.3,5.7,,,5,18.5,1010.9,237
VD,Lausanne,LSN,46.527819,6.643267,2025-09-11 00:00:00,13.6,10.9,16.8,1.9,,,15.8,50,1013.3,309
VD,Lausanne,LSN,46.527819,6.643267,2025-09-12 00:00:00,12.4,7.7,16.1,0.7,,,11.3,37,1019.5,267
VD,Lausanne,LSN,46.527819,6.643267,2025-09-13 00:00:00,11,4.9,16.8,1.7,,,7.1,31.5,1019.2,213
VD,Lausanne,LSN,46.527819,6.643267,2025-09-14 00:00:00,14.9,11.7,18,6.1,,,12.7,33.3,1018.1,176
VD,Lausanne,LSN,46.527819,6.643267,2025-09-15 00:00:00,17.7,14.9,21,0.6,,,17.8,51.8,1017.7,302
VD,Lausanne,LSN,46.527819,6.643267,2025-09-16 00:00:00,12.8,9.3,15,0,,,17.8,44.5,1023.9,272
VD,Lausanne,LSN,46.527819,6.643267,2025-09-17 00:00:00,12.2,7.2,18.9,0,,,4.8,22.2,1025,336
VD,Lausanne,LSN,46.527819,6.643267,2025-09-18 00:00:00,13.3,5.2,23.8,0,,,3.8,18.5,1025.1,676
VD,Lausanne,LSN,46.527819,6.643267,2025-09-19 00:00:00,14.3,5.2,25.6,0,,,4,14.8,1024.6,675
VD,Lausanne,LSN,46.527819,6.643267,2025-09-20 00:00:00,17.1,9.8,25.9,0,,,5.1,22.2,1019.3,617
VD,Lausanne,LSN,46.527819,6.643267,2025-09-21 00:00:00,16,13.3,20.3,26.3,,,6.7,25.9,1014.7,74
VD,Lausanne,LSN,46.527819,6.643267,2025-09-22 00:00:00,11.7,10.3,13.5,33,,,9.3,27.8,1014.7,4
VD,Lausanne,LSN,46.527819,6.643267,2025-09-23 00:00:00,9.7,8.1,10.9,9.6,,,7.1,20.4,1018.2,0
VD,Lausanne,LSN,46.527819,6.643267,2025-09-24 00:00:00,9.2,8,10.4,3.8,,,6.9,20.4,1017.9,0
VD,Lausanne,LSN,46.527819,6.643267,2025-09-25 00:00:00,9.1,7.8,10.9,2.3,,,8.4,22.2,1018.6,49
VD,Lausanne,LSN,46.527819,6.643267,2025-09-26 00:00:00,8.2,7.3,9.5,13.7,,,4.3,13,1020.2,4
VD,Lausanne,LSN,46.527819,6.643267,2025-09-27 00:00:00,8.7,5.3,12.2,1.7,,,5.2,18.5,1021.5,233
VD,Lausanne,LSN,46.527819,6.643267,2025-09-28 00:00:00,8,2.3,14.7,0,,,6,24.1,1020.8,415
VD,Lausanne,LSN,46.527819,6.643267,2025-09-29 00:00:00,8.9,4.5,15.2,0,,,4.8,20.4,1021.2,333
VD,Lausanne,LSN,46.527819,6.643267,2025-09-30 00:00:00,8.8,3.6,13.9,0,,,5.1,22.2,1022.8,214
VD,Lausanne,LSN,46.527819,6.643267,2025-10-01 00:00:00,8.8,4.8,12.2,0,,,9.3,29.6,1025.6,317
VD,Lausanne,LSN,46.527819,6.643267,2025-10-02 00:00:00,4.6,-0.8,11.6,0,,,6.6,25.9,1026.7,603
VD,Lausanne,LSN,46.527819,6.643267,2025-10-03 00:00:00,5.3,-0.7,11.9,0,,,3.5,13,1022.6,84
VD,Lausanne,LSN,46.527819,6.643267,2025-10-04 00:00:00,11,7.4,15.9,6.3,,,18.4,57.4,1013.6,39
VD,Lausanne,LSN,46.527819,6.643267,2025-10-05 00:00:00,7.4,5.7,8.8,3.9,,,15.8,44.5,1020.3,92
VD,Lausanne,LSN,46.527819,6.643267,2025-10-06 00:00:00,8.1,5.6,11.4,0.5,,,6.5,25.9,1027.2,211
VD,Lausanne,LSN,46.527819,6.643267,2025-10-07 00:00:00,8.6,3.5,15.2,0,,,6.5,24.1,1026.1,355
VD,Lausanne,LSN,46.527819,6.643267,2025-10-08 00:00:00,9.2,3.6,16.3,0,,,3,11.1,1022.1,342
VD,Lausanne,LSN,46.527819,6.643267,2025-10-09 00:00:00,10.9,8.4,14.7,0,,,6.8,20.4,1024.3,114
VD,Lausanne,LSN,46.527819,6.643267,2025-10-10 00:00:00,9.9,6.7,15.1,0,,,8.6,24.1,1029.7,247
VD,Lausanne,LSN,46.527819,6.643267,2025-10-11 00:00:00,8.8,5.1,15,0,,,6.5,22.2,1030.2,326
VD,Lausanne,LSN,46.527819,6.643267,2025-10-12 00:00:00,7.2,2.3,14.3,0,,,5.9,22.2,1028.2,425
VD,Lausanne,LSN,46.527819,6.643267,2025-10-13 00:00:00,7.5,2.7,13.3,0,,,8.8,27.8,1024.5,355
VD,Lausanne,LSN,46.527819,6.643267,2025-10-14 00:00:00,8.7,5.7,13.2,0,,,8.5,25.9,1023.4,250
VD,Lausanne,LSN,46.527819,6.643267,2025-10-15 00:00:00,7.4,1.6,13.5,0,,,8.3,29.6,1023.5,430
VD,Lausanne,LSN,46.527819,6.643267,2025-10-16 00:00:00,7.5,3.9,12,0,,,7.7,24.1,1022.8,247
VD,Lausanne,LSN,46.527819,6.643267,2025-10-17 00:00:00,5.8,1.1,11.4,0,,,7.1,24.1,1022.4,297
VD,Lausanne,LSN,46.527819,6.643267,2025-10-18 00:00:00,5.2,0.1,12.8,0,,,6.4,25.9,1023.6,504
VD,Lausanne,LSN,46.527819,6.643267,2025-10-19 00:00:00,6.2,0.1,13.2,0,,,6.3,44.5,1017.5,266
VD,Lausanne,LSN,46.527819,6.643267,2025-10-20 00:00:00,12.2,11.1,14.7,6.8,,,15.3,48.2,1006.5,35
VD,Lausanne,LSN,46.527819,6.643267,2025-10-21 00:00:00,11.5,10.1,13,10.4,,,18.2,50,1003.2,57
VD,Lausanne,LSN,46.527819,6.643267,2025-10-22 00:00:00,13.2,12.1,14.4,18.6,,,20.1,50,1002.1,37
VD,Lausanne,LSN,46.527819,6.643267,2025-10-23 00:00:00,11.1,7.2,15.1,24.2,,,32.8,87,998.2,61
VD,Lausanne,LSN,46.527819,6.643267,2025-10-24 00:00:00,6.4,5,8.2,9.4,,,24.2,63,1010.3,288
VD,Lausanne,LSN,46.527819,6.643267,2025-10-25 00:00:00,7.5,6.3,8.4,12.9,,,15.3,40.8,1009.2,22
VD,Lausanne,LSN,46.527819,6.643267,2025-10-26 00:00:00,5,3.3,6.5,6.9,,,18.4,44.5,1013.1,89
VD,Lausanne,LSN,46.527819,6.643267,2025-10-27 00:00:00,6.1,4.2,7.9,26.4,,,25.1,70.4,1013,13
VD,Lausanne,LSN,46.527819,6.643267,2025-10-28 00:00:00,7.9,5,11.3,0.6,,,13.4,42.6,1017.4,161
VD,Lausanne,LSN,46.527819,6.643267,2025-10-29 00:00:00,7.4,1.6,12.3,3,,,8.2,35.2,1010.2,368
VD,Lausanne,LSN,46.527819,6.643267,2025-10-30 00:00:00,9.4,3,12.6,7.2,,,10.1,44.5,1011.8,224
VD,Lausanne,LSN,46.527819,6.643267,2025-10-31 00:00:00,6.8,2.2,13,0,,,4.6,20.4,1015.2,291
VD,Lausanne,LSN,46.527819,6.643267,2025-11-01 00:00:00,10,5.9,14.3,12,,,8.4,37,1015,88
VD,Lausanne,LSN,46.527819,6.643267,2025-11-02 00:00:00,8.9,6.2,12.8,23.5,,,10.2,35.2,1017.2,36
VD,Lausanne,LSN,46.527819,6.643267,2025-11-03 00:00:00,5.7,1.1,10.2,0.6,,,5.8,22.2,1024.9,357
VD,Lausanne,LSN,46.527819,6.643267,2025-11-04 00:00:00,3.3,-0.6,11.4,0,,,2.9,11.1,1024.6,516
VD,Lausanne,LSN,46.527819,6.643267,2025-11-05 00:00:00,2.8,-1.4,11.3,0,,,3.2,11.1,1020.4,479
VD,Lausanne,LSN,46.527819,6.643267,2025-11-06 00:00:00,2.8,-2.3,9.7,0,,,3.4,13,1013.4,373
VD,Lausanne,LSN,46.527819,6.643267,2025-11-07 00:00:00,4.8,0,10.9,0,,,2.7,11.1,1012.3,344
VD,Lausanne,LSN,46.527819,6.643267,2025-11-08 00:00:00,3.5,-0.8,10.1,0,,,3.1,16.7,1015,388
VD,Lausanne,LSN,46.527819,6.643267,2025-11-09 00:00:00,5.8,3.2,8.6,0.2,,,3.9,14.8,1019.6,29
VD,Lausanne,LSN,46.527819,6.643267,2025-11-10 00:00:00,4.8,1.8,8.8,0,,,4,11.1,1017.2,213
VD,Lausanne,LSN,46.527819,6.643267,2025-11-11 00:00:00,4.8,1.2,10.7,0,,,3.6,13,1017.5,310
VD,Lausanne,LSN,46.527819,6.643267,2025-11-12 00:00:00,4.4,-0.4,10.9,0,,,5.2,22.2,1017.5,428
VD,Lausanne,LSN,46.527819,6.643267,2025-11-13 00:00:00,8.6,2.6,15.5,0,,,9.7,33.3,1017,400
VD,Lausanne,LSN,46.527819,6.643267,2025-11-14 00:00:00,9.6,5.2,16,0,,,9.8,31.5,1011.5,338
VD,Lausanne,LSN,46.527819,6.643267,2025-11-15 00:00:00,9.4,6.3,12.7,0.8,,,6.5,46.3,1010.7,66
VD,Lausanne,LSN,46.527819,6.643267,2025-11-16 00:00:00,6.3,4.4,8.6,6.7,,,4.2,20.4,1008.7,3
VD,Lausanne,LSN,46.527819,6.643267,2025-11-17 00:00:00,5,0.7,7.1,6.8,,,8.2,31.5,1013,6
VD,Lausanne,LSN,46.527819,6.643267,2025-11-18 00:00:00,-1.3,-3.7,1.1,0,,,5.8,14.8,1021.8,289
VD,Lausanne,LSN,46.527819,6.643267,2025-11-19 00:00:00,-2.1,-6.2,2,3.1,,,7.6,24.1,1012.9,282
VD,Lausanne,LSN,46.527819,6.643267,2025-11-20 00:00:00,-0.6,-2.6,0.6,3.9,,,11.1,40.8,1012.5,7
VD,Lausanne,LSN,46.527819,6.643267,2025-11-21 00:00:00,-2.2,-2.9,-1.5,0.8,,,11.1,31.5,1020.2,0
VD,Lausanne,LSN,46.527819,6.643267,2025-11-22 00:00:00,-5.7,-10.3,-2.9,0,,,7.9,25.9,1028.1,346
VD,Lausanne,LSN,46.527819,6.643267,2025-11-23 00:00:00,-3,-10.6,4.1,8.9,,,10.4,37,1014.9,21
VD,Lausanne,LSN,46.527819,6.643267,2025-11-24 00:00:00,3.1,1.4,4.5,29.7,,,15.6,37,1002.4,1
VD,Lausanne,LSN,46.527819,6.643267,2025-11-25 00:00:00,1.2,0.4,1.8,12.9,,,8,20.4,1008.4,1
VD,Lausanne,LSN,46.527819,6.643267,2025-11-26 00:00:00,-0.3,-2.2,1,4.2,,,6,16.7,1018,27
VD,Lausanne,LSN,46.527819,6.643267,2025-11-27 00:00:00,-2.6,-4.5,-0.1,0,,,4.8,13,1023.5,126
VD,Lausanne,LSN,46.527819,6.643267,2025-11-28 00:00:00,-2.3,-4.7,0.5,0,,,5.4,13,1021.6,148
VD,Lausanne,LSN,46.527819,6.643267,2025-11-29 00:00:00,-0.9,-2.4,1.4,1.2,,,5.7,14.8,1018.9,124
VD,Lausanne,LSN,46.527819,6.643267,2025-11-30 00:00:00,-1,-2.3,1.3,3.6,,,6.2,14.8,1018.5,142
VD,Lausanne,LSN,46.527819,6.643267,2025-12-01 00:00:00,-0.9,-2.2,2,0.2,,,6.6,14.8,1019.5,137
VD,Lausanne,LSN,46.527819,6.643267,2025-12-02 00:00:00,-0.1,-1.7,2.4,0,,,5.6,18.5,1015.2,231
VD,Lausanne,LSN,46.527819,6.643267,2025-12-03 00:00:00,0.8,-1,2.6,0.3,,,3.5,9.3,1013.9,74
VD,Lausanne,LSN,46.527819,6.643267,2025-12-04 00:00:00,1,0.1,2.1,0.3,,,4,13,1010.3,143
VD,Lausanne,LSN,46.527819,6.643267,2025-12-05 00:00:00,1.3,-0.8,3.6,2.4,,,3.5,11.1,1012.6,31
VD,Lausanne,LSN,46.527819,6.643267,2025-12-06 00:00:00,3.5,-1.1,7.8,3.1,,,13,35.2,1013.1,35
VD,Lausanne,LSN,46.527819,6.643267,2025-12-07 00:00:00,7.5,5.7,10.5,14,,,12.9,37,1015.7,3
VD,Lausanne,LSN,46.527819,6.643267,2025-12-08 00:00:00,9.4,4.4,11.4,1.8,,,8.9,35.2,1020.5,80
VD,Lausanne,LSN,46.527819,6.643267,2025-12-09 00:00:00,3.9,0.7,8,0,,,4.1,16.7,1020.1,304
VD,Lausanne,LSN,46.527819,6.643267,2025-12-10 00:00:00,3.6,0.4,7.9,0,,,4.3,13,1023.3,132
VD,Lausanne,LSN,46.527819,6.643267,2025-12-11 00:00:00,4.6,2.7,7.1,0,,,3.2,11.1,1024.7,101
VD,Lausanne,LSN,46.527819,6.643267,2025-12-12 00:00:00,2.1,-0.3,6,0,,,2.3,7.4,1024.2,308
VD,Lausanne,LSN,46.527819,6.643267,2025-12-13 00:00:00,0.5,-2,4.7,0,,,2.6,7.4,1029.4,322
VD,Lausanne,LSN,46.527819,6.643267,2025-12-14 00:00:00,-0.6,-2,1.7,0,,,2.8,7.4,1028.1,280
VD,Lausanne,LSN,46.527819,6.643267,2025-12-15 00:00:00,-1.9,-4.4,1.2,0,,,3.8,11.1,1021.2,324
VD,Lausanne,LSN,46.527819,6.643267,2025-12-16 00:00:00,-0.6,-4.2,1.9,0,,,3.5,11.1,1016.4,89
VD,Lausanne,LSN,46.527819,6.643267,2025-12-17 00:00:00,1.3,-0.4,4.5,0,,,3.2,9.3,1022.3,141
VD,Lausanne,LSN,46.527819,6.643267,2025-12-18 00:00:00,1.5,-0.5,5.5,0,,,5.2,22.2,1024,251
VD,Lausanne,LSN,46.527819,6.643267,2025-12-19 00:00:00,2.7,-0.2,6,0,,,6,18.5,1023,176
VD,Lausanne,LSN,46.527819,6.643267,2025-12-20 00:00:00,3.6,2.3,5.6,1.2,,,3.6,11.1,1017.1,66
VD,Lausanne,LSN,46.527819,6.643267,2025-12-21 00:00:00,1.6,-0.3,4.1,0,,,3.4,11.1,1010.5,197
